Case ID,Date,Register Request,StartTime1,EndTime1,Resource1,Cost1,Check Date,StartTime2,EndTime2,Resource2,Cost2,Audit Mode ,StartTime3,EndTime3,Resource3,Cost3,Manual Review,StartTime4,EndTime4,Resource4,Cost4,Review the Reason,StartTime5,EndTime5,Resource5,Cost5,Check Ticket,StartTime6,EndTime6,Resource6,Cost6,Examine Casually,StartTime7,EndTime7,Resource7,Cost7,Examine Thoroughly,StartTime8,EndTime8,Resource8,Cost8,Decide,StartTime9,EndTime9,Resource9,Cost9,Accept,StartTime10,EndTime10,Resource10,Cost10,Reject,StartTime11,EndTime11,Resource11,Cost11,Reapply,StartTime12,EndTime12,Resource12,Cost12
6130,2018/10/19,Flight delay,11:26:10,11:26:10,None,0,No,11:26:16,11:26:16,None,0,Normal review,11:26:21,11:26:21,None,0,None,0,0,None,0,Real,11:26:26,11:27:08,Junior staff,0.972222222,Real,11:27:13,11:28:47,Junior staff,2.175925926,Pass,11:27:10,11:29:01,Junior staff,2.569444444,None,0,0,None,0,Accept,11:29:05,11:38:19,Senior staff,51.2962963,1,11:38:21,11:45:09,Intermediate staff,18.88888889,0,0,0,None,0,0,0,0,None,0
6131,2018/10/19,Flight cancellation,11:26:22,11:26:22,None,0,No,11:26:26,11:26:26,None,0,Normal review,11:26:29,11:26:29,None,0,None,0,0,None,0,Real,11:26:32,11:28:03,Junior staff,2.106481481,Real,11:28:08,11:29:21,Junior staff,1.689814815,Pass,11:28:08,11:28:53,Junior staff,1.041666667,None,0,0,None,0,Accept,11:29:25,11:36:45,Senior staff,40.74074074,1,11:36:47,11:44:51,Intermediate staff,22.40740741,0,0,0,None,0,0,0,0,None,0
6132,2018/10/19,Flight cancellation,11:26:29,11:26:29,None,0,No,11:26:33,11:26:33,None,0,Normal review,11:26:37,11:26:37,None,0,None,0,0,None,0,Real,11:26:39,11:28:04,Junior staff,1.967592593,Real,11:28:06,11:29:10,Junior staff,1.481481481,Pass,11:28:09,11:29:43,Junior staff,2.175925926,None,0,0,None,0,Accept,11:29:48,11:36:28,Senior staff,37.03703704,1,11:36:34,11:42:56,Intermediate staff,17.68518519,0,0,0,None,0,0,0,0,None,0
6133,2018/10/19,Flight cancellation,11:26:45,11:26:45,None,0,No,11:26:47,11:26:47,None,0,Normal review,11:26:50,11:26:50,None,0,None,0,0,None,0,Fake,11:26:52,11:27:31,Junior staff,0.902777778,Real,11:27:33,11:29:18,Junior staff,2.430555556,None,0,0,None,0,Fail,11:27:35,11:41:56,Intermediate staff,39.86111111,Reject,11:42:00,11:48:18,Senior staff,35,0,0,0,None,0,1,11:48:21,11:49:13,Junior staff,1.203703704,0,0,0,None,0
6134,2018/10/19,Flight cancellation,11:26:46,11:26:46,None,0,No,11:26:51,11:26:51,None,0,Normal review,11:26:54,11:26:54,None,0,None,0,0,None,0,Real,11:26:57,11:28:32,Junior staff,2.199074074,Real,11:28:36,11:29:55,Junior staff,1.828703704,Pass,11:28:38,11:29:59,Junior staff,1.875,None,0,0,None,0,Accept,11:30:02,11:33:54,Senior staff,21.48148148,1,11:33:56,11:40:01,Intermediate staff,16.89814815,0,0,0,None,0,0,0,0,None,0
6135,2018/10/19,Flight cancellation,11:28:03,11:28:03,None,0,No,11:28:07,11:28:07,None,0,Normal review,11:28:11,11:28:11,None,0,None,0,0,None,0,Real,11:28:14,11:29:51,Junior staff,2.24537037,Real,11:29:56,11:30:53,Junior staff,1.319444444,Pass,11:29:55,11:31:17,Junior staff,1.898148148,None,0,0,None,0,Accept,11:31:19,11:36:04,Senior staff,26.38888889,1,11:36:06,11:44:29,Intermediate staff,23.28703704,0,0,0,None,0,0,0,0,None,0
6136,2018/10/19,Flight cancellation,11:28:19,11:28:19,None,0,No,11:28:24,11:28:24,None,0,Normal review,11:28:29,11:28:29,None,0,None,0,0,None,0,Real,11:28:32,11:29:29,Junior staff,1.319444444,Real,11:29:34,11:30:20,Junior staff,1.064814815,Pass,11:29:33,11:30:29,Junior staff,1.296296296,None,0,0,None,0,Accept,11:30:35,11:32:54,Senior staff,12.87037037,1,11:32:55,11:38:05,Intermediate staff,14.35185185,0,0,0,None,0,0,0,0,None,0
6137,2018/10/19,Other,11:28:28,11:28:28,None,0,No,11:28:32,11:28:32,None,0,Manual review,11:28:36,11:28:36,None,0,Reject,11:28:41,11:43:58,Senior staff,84.90740741,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,11:44:04,11:45:18,Junior staff,1.712962963,0,0,0,None,0
6138,2018/10/19,Flight cancellation,11:28:40,11:28:40,None,0,No,11:28:42,11:28:42,None,0,Normal review,11:28:46,11:28:46,None,0,None,0,0,None,0,Real,11:28:49,11:30:30,Junior staff,2.337962963,Real,11:30:34,11:32:26,Junior staff,2.592592593,Pass,11:30:34,11:32:15,Junior staff,2.337962963,None,0,0,None,0,Accept,11:32:28,11:36:38,Senior staff,23.14814815,1,11:36:43,11:43:55,Intermediate staff,20,0,0,0,None,0,0,0,0,None,0
6139,2018/10/19,Flight cancellation,11:28:46,11:28:46,None,0,No,11:28:50,11:28:50,None,0,Normal review,11:28:51,11:28:51,None,0,None,0,0,None,0,Real,11:28:57,11:30:47,Junior staff,2.546296296,Real,11:30:53,11:32:34,Junior staff,2.337962963,Pass,11:30:52,11:32:15,Junior staff,1.921296296,None,0,0,None,0,Accept,11:32:37,11:41:03,Senior staff,46.85185185,1,11:41:07,11:50:18,Intermediate staff,25.50925926,0,0,0,None,0,0,0,0,None,0
6140,2018/10/19,Flight cancellation,11:29:15,11:29:15,None,0,No,11:29:20,11:29:20,None,0,Normal review,11:29:21,11:29:21,None,0,None,0,0,None,0,Real,11:29:26,11:29:58,Junior staff,0.740740741,Real,11:29:59,11:30:46,Junior staff,1.087962963,Pass,11:30:01,11:30:48,Junior staff,1.087962963,None,0,0,None,0,Accept,11:30:53,11:37:31,Senior staff,36.85185185,1,11:37:36,11:43:23,Intermediate staff,16.06481481,0,0,0,None,0,0,0,0,None,0
6141,2018/10/19,Flight cancellation,11:29:32,11:29:32,None,0,No,11:29:36,11:29:36,None,0,Normal review,11:29:37,11:29:37,None,0,None,0,0,None,0,Fake,11:29:42,11:30:39,Junior staff,1.319444444,Fake,11:30:40,11:32:03,Junior staff,1.921296296,None,0,0,None,0,Fail,11:30:40,11:43:59,Intermediate staff,36.99074074,Reject,11:44:03,11:50:17,Senior staff,34.62962963,0,0,0,None,0,1,11:50:18,11:50:56,Junior staff,0.87962963,0,0,0,None,0
6142,2018/10/19,Flight cancellation,11:29:48,11:29:48,None,0,No,11:29:52,11:29:52,None,0,Normal review,11:29:58,11:29:58,None,0,None,0,0,None,0,Real,11:30:00,11:31:46,Junior staff,2.453703704,Real,11:31:51,11:32:55,Junior staff,1.481481481,Pass,11:31:48,11:32:50,Junior staff,1.435185185,None,0,0,None,0,Accept,11:32:56,11:35:48,Senior staff,15.92592593,1,11:35:50,11:44:11,Intermediate staff,23.19444444,0,0,0,None,0,0,0,0,None,0
6143,2018/10/19,Flight cancellation,11:29:51,11:29:51,None,0,No,11:29:57,11:29:57,None,0,Normal review,11:29:59,11:29:59,None,0,None,0,0,None,0,Fake,11:30:39,11:32:39,Junior staff,2.777777778,Real,11:32:40,11:34:25,Junior staff,2.430555556,None,0,0,None,0,Pass,11:32:42,11:41:16,Intermediate staff,23.7962963,Accept,11:41:19,11:50:00,Senior staff,48.24074074,1,11:50:03,11:56:52,Intermediate staff,18.93518519,0,0,0,None,0,0,0,0,None,0
6144,2018/10/19,Flight cancellation,11:30:03,11:30:03,None,0,No,11:30:07,11:30:07,None,0,Normal review,11:30:12,11:30:12,None,0,None,0,0,None,0,Real,11:30:16,11:31:40,Junior staff,1.944444444,Real,11:31:43,11:32:25,Junior staff,0.972222222,Pass,11:31:44,11:33:32,Junior staff,2.5,None,0,0,None,0,Accept,11:33:36,11:40:15,Senior staff,36.94444444,1,11:40:19,11:47:36,Intermediate staff,20.23148148,0,0,0,None,0,0,0,0,None,0
6145,2018/10/19,Flight cancellation,11:30:10,11:30:10,None,0,No,11:30:12,11:30:12,None,0,Normal review,11:30:15,11:30:15,None,0,None,0,0,None,0,Real,11:30:16,11:31:37,Junior staff,1.875,Real,11:31:41,11:33:21,Junior staff,2.314814815,Pass,11:31:41,11:32:42,Junior staff,1.412037037,None,0,0,None,0,Accept,11:33:24,11:37:59,Senior staff,25.46296296,1,11:38:00,11:45:10,Intermediate staff,19.90740741,0,0,0,None,0,0,0,0,None,0
6146,2018/10/19,Flight cancellation,11:30:19,11:30:19,None,0,No,11:30:21,11:30:21,None,0,Normal review,11:30:24,11:30:24,None,0,None,0,0,None,0,Real,11:30:30,11:31:15,Junior staff,1.041666667,Real,11:31:17,11:33:13,Junior staff,2.685185185,Pass,11:31:16,11:32:32,Junior staff,1.759259259,None,0,0,None,0,Accept,11:33:14,11:40:58,Senior staff,42.96296296,1,11:41:02,11:50:48,Intermediate staff,27.12962963,0,0,0,None,0,0,0,0,None,0
6147,2018/10/19,Flight cancellation,11:31:01,11:31:01,None,0,No,11:31:06,11:31:06,None,0,Normal review,11:31:11,11:31:11,None,0,None,0,0,None,0,Fake,11:31:13,11:33:10,Junior staff,2.708333333,Real,11:33:12,11:34:00,Junior staff,1.111111111,None,0,0,None,0,Fail,11:33:15,11:44:44,Intermediate staff,31.89814815,Reject,11:44:47,11:50:58,Senior staff,34.35185185,0,0,0,None,0,1,11:51:00,11:51:36,Junior staff,0.833333333,0,0,0,None,0
6148,2018/10/19,Flight cancellation,11:31:37,11:31:37,None,0,No,11:31:42,11:31:42,None,0,Normal review,11:31:45,11:31:45,None,0,None,0,0,None,0,Real,11:31:50,11:32:52,Junior staff,1.435185185,Real,11:32:58,11:34:23,Junior staff,1.967592593,Pass,11:32:55,11:34:43,Junior staff,2.5,None,0,0,None,0,Accept,11:34:47,11:41:36,Senior staff,37.87037037,1,11:41:38,11:47:35,Intermediate staff,16.52777778,0,0,0,None,0,0,0,0,None,0
6149,2018/10/19,Flight cancellation,11:31:38,11:31:38,None,0,No,11:31:44,11:31:44,None,0,Normal review,11:31:47,11:31:47,None,0,None,0,0,None,0,Real,11:31:49,11:32:27,Junior staff,0.87962963,Real,11:32:31,11:33:40,Junior staff,1.597222222,Pass,11:32:29,11:33:13,Junior staff,1.018518519,None,0,0,None,0,Accept,11:33:45,11:42:50,Senior staff,50.46296296,1,11:42:53,11:49:56,Intermediate staff,19.58333333,0,0,0,None,0,0,0,0,None,0
6150,2018/10/19,Flight cancellation,11:31:44,11:31:44,None,0,No,11:31:46,11:31:46,None,0,Normal review,11:31:47,11:31:47,None,0,None,0,0,None,0,Real,11:31:49,11:32:48,Junior staff,1.365740741,Real,11:32:51,11:34:32,Junior staff,2.337962963,Pass,11:32:51,11:33:42,Junior staff,1.180555556,None,0,0,None,0,Accept,11:34:37,11:44:24,Senior staff,54.35185185,1,11:44:27,11:54:10,Intermediate staff,26.99074074,0,0,0,None,0,0,0,0,None,0
6151,2018/10/19,Flight cancellation,11:32:12,11:32:12,None,0,No,11:32:15,11:32:15,None,0,Normal review,11:32:19,11:32:19,None,0,None,0,0,None,0,Real,11:32:25,11:33:18,Junior staff,1.226851852,Real,11:33:20,11:34:26,Junior staff,1.527777778,Pass,11:33:23,11:34:51,Junior staff,2.037037037,None,0,0,None,0,Accept,11:34:55,11:44:43,Senior staff,54.44444444,1,11:44:48,11:51:23,Intermediate staff,18.28703704,0,0,0,None,0,0,0,0,None,0
6152,2018/10/19,Flight cancellation,11:32:24,11:32:24,None,0,No,11:32:30,11:32:30,None,0,Normal review,11:32:35,11:32:35,None,0,None,0,0,None,0,Real,11:32:37,11:33:56,Junior staff,1.828703704,Real,11:33:58,11:35:41,Junior staff,2.384259259,Pass,11:34:00,11:35:37,Junior staff,2.24537037,None,0,0,None,0,Accept,11:35:47,11:38:09,Senior staff,13.14814815,1,11:38:11,11:44:32,Intermediate staff,17.63888889,0,0,0,None,0,0,0,0,None,0
6153,2018/10/19,Flight cancellation,11:32:32,11:32:32,None,0,No,11:32:37,11:32:37,None,0,Manual review,11:32:41,11:32:41,None,0,Accept,11:32:46,11:51:24,Senior staff,103.5185185,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,1,11:51:26,12:01:23,Intermediate staff,27.63888889,0,0,0,None,0,0,0,0,None,0
6154,2018/10/19,Flight cancellation,11:32:50,11:32:50,None,0,No,11:32:53,11:32:53,None,0,Normal review,11:32:56,11:32:56,None,0,None,0,0,None,0,Real,11:32:59,11:33:49,Junior staff,1.157407407,Real,11:33:51,11:35:40,Junior staff,2.523148148,Pass,11:33:51,11:35:39,Junior staff,2.5,None,0,0,None,0,Accept,11:35:43,11:45:21,Senior staff,53.51851852,1,11:45:24,11:53:29,Intermediate staff,22.4537037,0,0,0,None,0,0,0,0,None,0
6155,2018/10/19,Flight cancellation,11:33:08,11:33:08,None,0,No,11:33:11,11:33:11,None,0,Normal review,11:33:14,11:33:14,None,0,None,0,0,None,0,Real,11:33:16,11:33:53,Junior staff,0.856481481,Real,11:33:56,11:35:49,Junior staff,2.615740741,Pass,11:33:55,11:35:08,Junior staff,1.689814815,None,0,0,None,0,Accept,11:35:52,11:40:22,Senior staff,25,1,11:40:26,11:48:59,Intermediate staff,23.75,0,0,0,None,0,0,0,0,None,0
6156,2018/10/19,Flight cancellation,11:33:13,11:33:13,None,0,No,11:33:15,11:33:15,None,0,Normal review,11:33:18,11:33:18,None,0,None,0,0,None,0,Real,11:33:23,11:35:10,Junior staff,2.476851852,Fake,11:35:16,11:36:37,Junior staff,1.875,Fail,11:35:14,11:36:21,Junior staff,1.550925926,None,0,0,None,0,Reject,11:36:40,11:43:46,Senior staff,39.44444444,0,0,0,None,0,1,11:43:47,11:44:23,Junior staff,0.833333333,0,0,0,None,0
6157,2018/10/19,Other,11:33:18,11:33:18,None,0,No,11:33:23,11:33:23,None,0,Manual review,11:33:25,11:33:25,None,0,Reapply,11:33:29,12:03:18,Senior staff,165.6481481,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,12:03:24,12:05:22,Junior staff,2.731481481
6158,2018/10/19,Flight cancellation,11:33:43,11:33:43,None,0,No,11:33:49,11:33:49,None,0,Normal review,11:33:54,11:33:54,None,0,None,0,0,None,0,Real,11:34:00,11:35:43,Junior staff,2.384259259,Real,11:35:44,11:37:39,Junior staff,2.662037037,Pass,11:35:46,11:36:31,Junior staff,1.041666667,None,0,0,None,0,Accept,11:37:42,11:46:55,Senior staff,51.2037037,1,11:46:56,11:56:55,Intermediate staff,27.73148148,0,0,0,None,0,0,0,0,None,0
6159,2018/10/19,Flight cancellation,11:33:58,11:33:58,None,0,No,11:34:01,11:34:01,None,0,Normal review,11:34:06,11:34:06,None,0,None,0,0,None,0,Real,11:34:11,11:35:50,Junior staff,2.291666667,Real,11:35:53,11:37:16,Junior staff,1.921296296,Pass,11:35:53,11:36:39,Junior staff,1.064814815,None,0,0,None,0,Accept,11:37:18,11:42:03,Senior staff,26.38888889,1,11:42:08,11:48:15,Intermediate staff,16.99074074,0,0,0,None,0,0,0,0,None,0
6160,2018/10/19,Flight cancellation,11:33:59,11:33:59,None,0,No,11:34:01,11:34:01,None,0,Normal review,11:34:07,11:34:07,None,0,None,0,0,None,0,Real,11:34:10,11:35:16,Junior staff,1.527777778,Real,11:35:20,11:36:58,Junior staff,2.268518519,Pass,11:35:19,11:36:37,Junior staff,1.805555556,None,0,0,None,0,Accept,11:37:04,11:45:27,Senior staff,46.57407407,1,11:45:31,11:55:02,Intermediate staff,26.43518519,0,0,0,None,0,0,0,0,None,0
6161,2018/10/19,Flight delay,11:34:25,11:34:25,None,0,No,11:34:31,11:34:31,None,0,Normal review,11:34:33,11:34:33,None,0,None,0,0,None,0,Real,11:34:38,11:36:34,Junior staff,2.685185185,Fake,11:36:39,11:37:26,Junior staff,1.087962963,Fail,11:36:36,11:38:08,Junior staff,2.12962963,None,0,0,None,0,Reject,11:38:12,11:43:23,Senior staff,28.7962963,0,0,0,None,0,1,11:43:24,11:44:18,Junior staff,1.25,0,0,0,None,0
6162,2018/10/19,Flight cancellation,11:34:33,11:34:33,None,0,No,11:34:35,11:34:35,None,0,Normal review,11:34:37,11:34:37,None,0,None,0,0,None,0,Real,11:34:39,11:36:09,Junior staff,2.083333333,Real,11:36:14,11:37:42,Junior staff,2.037037037,Pass,11:36:12,11:37:16,Junior staff,1.481481481,None,0,0,None,0,Accept,11:37:45,11:44:47,Senior staff,39.07407407,1,11:44:49,11:50:20,Intermediate staff,15.32407407,0,0,0,None,0,0,0,0,None,0
6163,2018/10/19,Flight cancellation,11:34:39,11:34:39,None,0,No,11:34:40,11:34:40,None,0,Normal review,11:34:42,11:34:42,None,0,None,0,0,None,0,Real,11:34:48,11:35:30,Junior staff,0.972222222,Real,11:35:32,11:37:07,Junior staff,2.199074074,Pass,11:35:33,11:37:17,Junior staff,2.407407407,None,0,0,None,0,Accept,11:37:23,11:45:51,Senior staff,47.03703704,1,11:45:56,11:51:41,Intermediate staff,15.97222222,0,0,0,None,0,0,0,0,None,0
6164,2018/10/19,Flight cancellation,11:34:42,11:34:42,None,0,No,11:34:46,11:34:46,None,0,Normal review,11:34:52,11:34:52,None,0,None,0,0,None,0,Real,11:34:55,11:36:26,Junior staff,2.106481481,Real,11:36:30,11:38:12,Junior staff,2.361111111,Pass,11:36:31,11:37:50,Junior staff,1.828703704,None,0,0,None,0,Accept,11:38:17,11:42:29,Senior staff,23.33333333,1,11:42:32,11:48:48,Intermediate staff,17.40740741,0,0,0,None,0,0,0,0,None,0
6165,2018/10/19,Flight cancellation,11:36:03,11:36:03,None,0,No,11:36:06,11:36:06,None,0,Normal review,11:36:10,11:36:10,None,0,None,0,0,None,0,Fake,11:36:14,11:37:37,Junior staff,1.921296296,Real,11:37:39,11:38:51,Junior staff,1.666666667,None,0,0,None,0,Fail,11:37:40,11:44:04,Intermediate staff,17.77777778,Reject,11:44:05,11:51:06,Senior staff,38.98148148,0,0,0,None,0,1,11:51:08,11:52:11,Junior staff,1.458333333,0,0,0,None,0
6166,2018/10/19,Flight cancellation,11:36:19,11:36:19,None,0,No,11:36:22,11:36:22,None,0,Normal review,11:36:26,11:36:26,None,0,None,0,0,None,0,Real,11:36:28,11:38:19,Junior staff,2.569444444,Real,11:38:20,11:38:54,Junior staff,0.787037037,Pass,11:38:20,11:39:40,Junior staff,1.851851852,None,0,0,None,0,Accept,11:39:43,11:42:57,Senior staff,17.96296296,1,11:42:59,11:49:01,Intermediate staff,16.75925926,0,0,0,None,0,0,0,0,None,0
6167,2018/10/19,Flight delay,11:36:25,11:36:25,None,0,No,11:36:27,11:36:27,None,0,Normal review,11:36:30,11:36:30,None,0,None,0,0,None,0,Real,11:36:36,11:37:35,Junior staff,1.365740741,Real,11:37:38,11:38:53,Junior staff,1.736111111,Pass,11:37:40,11:38:07,Junior staff,0.625,None,0,0,None,0,Accept,11:38:55,11:46:11,Senior staff,40.37037037,1,11:46:16,11:53:56,Intermediate staff,21.2962963,0,0,0,None,0,0,0,0,None,0
6168,2018/10/19,Flight cancellation,11:37:17,11:37:17,None,0,No,11:37:20,11:37:20,None,0,Normal review,11:37:23,11:37:23,None,0,None,0,0,None,0,Real,11:37:28,11:38:04,Junior staff,0.833333333,Real,11:38:09,11:38:44,Junior staff,0.810185185,Pass,11:38:10,11:39:18,Junior staff,1.574074074,None,0,0,None,0,Accept,11:39:20,11:48:44,Senior staff,52.22222222,1,11:48:45,11:54:57,Intermediate staff,17.22222222,0,0,0,None,0,0,0,0,None,0
6169,2018/10/19,Flight cancellation,11:37:53,11:37:53,None,0,No,11:37:54,11:37:54,None,0,Manual review,11:37:56,11:37:56,None,0,Reject,11:38:01,12:04:36,Senior staff,147.6851852,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,12:04:40,12:05:34,Junior staff,1.25,0,0,0,None,0
6170,2018/10/19,Flight cancellation,11:38:22,11:38:22,None,0,No,11:38:27,11:38:27,None,0,Normal review,11:38:31,11:38:31,None,0,None,0,0,None,0,Fake,11:39:38,11:41:36,Junior staff,2.731481481,Real,11:41:40,11:43:32,Junior staff,2.592592593,None,0,0,None,0,Pass,11:41:40,11:46:52,Intermediate staff,14.44444444,Accept,11:46:57,11:51:06,Senior staff,23.05555556,1,11:51:11,11:56:36,Intermediate staff,15.0462963,0,0,0,None,0,0,0,0,None,0
6171,2018/10/19,Flight delay,11:38:26,11:38:26,None,0,No,11:38:30,11:38:30,None,0,Normal review,11:38:32,11:38:32,None,0,None,0,0,None,0,Real,11:38:38,11:40:32,Junior staff,2.638888889,Real,11:40:33,11:41:32,Junior staff,1.365740741,Pass,11:40:34,11:41:51,Junior staff,1.782407407,None,0,0,None,0,Accept,11:41:55,11:49:21,Senior staff,41.2962963,1,11:49:24,11:55:28,Intermediate staff,16.85185185,0,0,0,None,0,0,0,0,None,0
6172,2018/10/19,Flight cancellation,11:39:09,11:39:09,None,0,No,11:39:13,11:39:13,None,0,Normal review,11:39:17,11:39:17,None,0,None,0,0,None,0,Real,11:39:22,11:40:14,Junior staff,1.203703704,Real,11:40:18,11:41:14,Junior staff,1.296296296,Pass,11:40:20,11:41:36,Junior staff,1.759259259,None,0,0,None,0,Accept,11:41:39,11:49:29,Senior staff,43.51851852,1,11:49:33,11:56:40,Intermediate staff,19.76851852,0,0,0,None,0,0,0,0,None,0
6173,2018/10/19,Flight cancellation,11:40:31,11:40:31,None,0,No,11:40:34,11:40:34,None,0,Normal review,11:40:38,11:40:38,None,0,None,0,0,None,0,Real,11:40:40,11:42:25,Junior staff,2.430555556,Real,11:42:28,11:43:46,Junior staff,1.805555556,Pass,11:42:29,11:43:38,Junior staff,1.597222222,None,0,0,None,0,Accept,11:43:50,11:47:47,Senior staff,21.94444444,1,11:47:52,11:54:20,Intermediate staff,17.96296296,0,0,0,None,0,0,0,0,None,0
6174,2018/10/19,Flight cancellation,11:41:24,11:41:24,None,0,No,11:41:26,11:41:26,None,0,Normal review,11:41:28,11:41:28,None,0,None,0,0,None,0,Real,11:41:33,11:43:22,Junior staff,2.523148148,Real,11:43:26,11:45:00,Junior staff,2.175925926,Pass,11:43:24,11:45:22,Junior staff,2.731481481,None,0,0,None,0,Accept,11:45:27,11:51:44,Senior staff,34.90740741,1,11:51:48,11:57:30,Intermediate staff,15.83333333,0,0,0,None,0,0,0,0,None,0
6175,2018/10/19,Flight cancellation,11:42:02,11:42:02,None,0,No,11:42:06,11:42:06,None,0,Normal review,11:42:11,11:42:11,None,0,None,0,0,None,0,Real,11:42:17,11:43:26,Junior staff,1.597222222,Real,11:43:31,11:44:15,Junior staff,1.018518519,Pass,11:43:30,11:45:20,Junior staff,2.546296296,None,0,0,None,0,Accept,11:45:23,11:55:17,Senior staff,55,1,11:55:22,12:03:21,Intermediate staff,22.17592593,0,0,0,None,0,0,0,0,None,0
6176,2018/10/19,Flight cancellation,11:42:43,11:42:43,None,0,No,11:42:47,11:42:47,None,0,Normal review,11:42:51,11:42:51,None,0,None,0,0,None,0,Real,11:42:54,11:44:01,Junior staff,1.550925926,Real,11:44:06,11:45:38,Junior staff,2.12962963,Pass,11:44:04,11:44:37,Junior staff,0.763888889,None,0,0,None,0,Accept,11:45:42,11:48:46,Senior staff,17.03703704,1,11:48:47,11:55:26,Intermediate staff,18.47222222,0,0,0,None,0,0,0,0,None,0
6177,2018/10/19,Flight cancellation,11:42:50,11:42:50,None,0,No,11:42:51,11:42:51,None,0,Normal review,11:42:56,11:42:56,None,0,None,0,0,None,0,Real,11:43:00,11:43:43,Junior staff,0.99537037,Fake,11:43:47,11:44:51,Junior staff,1.481481481,Fail,11:43:48,11:45:04,Junior staff,1.759259259,None,0,0,None,0,Reject,11:45:09,11:53:11,Senior staff,44.62962963,0,0,0,None,0,1,11:53:17,11:53:56,Junior staff,0.902777778,0,0,0,None,0
6178,2018/10/19,Flight cancellation,11:43:13,11:43:13,None,0,No,11:43:16,11:43:16,None,0,Normal review,11:43:20,11:43:20,None,0,None,0,0,None,0,Fake,11:44:40,11:45:40,Junior staff,1.388888889,Real,11:45:42,11:47:10,Junior staff,2.037037037,None,0,0,None,0,Pass,11:45:41,11:51:16,Intermediate staff,15.50925926,Accept,11:51:19,11:54:26,Senior staff,17.31481481,1,11:54:28,12:02:16,Intermediate staff,21.66666667,0,0,0,None,0,0,0,0,None,0
6179,2018/10/19,Flight delay,11:43:19,11:43:19,None,0,No,11:43:21,11:43:21,None,0,Normal review,11:43:25,11:43:25,None,0,None,0,0,None,0,Real,11:43:29,11:45:22,Junior staff,2.615740741,Real,11:45:23,11:46:00,Junior staff,0.856481481,Pass,11:45:24,11:46:48,Junior staff,1.944444444,None,0,0,None,0,Accept,11:46:50,11:55:39,Senior staff,48.98148148,1,11:55:41,12:03:22,Intermediate staff,21.34259259,0,0,0,None,0,0,0,0,None,0
6180,2018/10/19,Flight cancellation,11:43:32,11:43:32,None,0,No,11:43:34,11:43:34,None,0,Normal review,11:43:36,11:43:36,None,0,None,0,0,None,0,Real,11:43:39,11:45:38,Junior staff,2.75462963,Real,11:45:43,11:47:19,Junior staff,2.222222222,Pass,11:45:43,11:47:21,Junior staff,2.268518519,None,0,0,None,0,Accept,11:47:27,11:57:23,Senior staff,55.18518519,1,11:57:27,12:04:46,Intermediate staff,20.32407407,0,0,0,None,0,0,0,0,None,0
6181,2018/10/19,Flight cancellation,11:43:42,11:43:42,None,0,No,11:43:45,11:43:45,None,0,Normal review,11:43:47,11:43:47,None,0,None,0,0,None,0,Real,11:43:50,11:45:40,Junior staff,2.546296296,Real,11:45:42,11:46:20,Junior staff,0.87962963,Fail,11:45:45,11:47:00,Junior staff,1.736111111,None,0,0,None,0,Reapply,11:47:05,11:51:18,Senior staff,23.42592593,0,0,0,None,0,0,0,0,None,0,1,11:51:20,11:52:55,Junior staff,2.199074074
